commit_hash,author_date_unix_timestamp,author_date,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug
7009c2c1ae62dc60f0c519f6f1d9e6c255cb298f,1398888158,Wed Apr 30 13:02:38 2014 -0700,false,2,3,3,0.208396304478877,88,84,416,2,2.54892361111111,33,136261,1.73244519441927,626,false
cb0a6855236c152dc76ee278a16b80eccae3813a,1398874880,Wed Apr 30 09:21:20 2014 -0700,false,1,1,1,0,8,1,741,2,0.0360069444444444,5,136259,28.7724204435873,1050,false
715a10924e3c7faeb493db56123a9adf581405bb,1398871769,Wed Apr 30 08:29:29 2014 -0700,false,1,1,1,0,0,0,734,2,0.398020833333333,4,136258,3.51243130070662,1049,false
04eb76ff61b2e0052d2320119bbfbd74feeec874,1398837380,Tue Apr 29 22:56:20 2014 -0700,false,1,1,1,0,2,0,733,2,0.00179398148148148,3,136257,558.41935483871,1048,false
2d7a03b7bd65b4b35daf3acf83f20af1cd285252,1398837225,Tue Apr 29 22:53:45 2014 -0700,false,1,1,1,0,14,12,737,2,0.0354861111111111,2,136256,29.1800391389432,1047,false
2246675ef88e1d50ca7e72fe6fde144dd5a7880a,1398834159,Tue Apr 29 22:02:39 2014 -0700,false,1,3,7,1.92552673311672,510,10,525.857142857143,2,3.49690476190476,50,136252,1.14980347691943,1046,true
57411e5d9dc44aed606f51d831539ce1416fd2f3,1398810656,Tue Apr 29 15:30:56 2014 -0700,false,3,14,28,3.82636780021968,536,312,125.357142857143,2,18.6849078207672,256,136234.5,1.00958247484303,36209,true
d395f8dcbc8f2625783597d5c1503c13c662efad,1398732525,Mon Apr 28 17:48:45 2014 -0700,false,2,2,2,0.845350936622437,22,22,292,2,1.53390046296296,34,136219.5,1.41518411619698,615,false
267b42ff78a1560edbb68344d59a074a44dd7ab5,1398639430,Sun Apr 27 15:57:10 2014 -0700,false,1,1,1,0,0,0,80,2,64.1960532407407,1,136218,1.01557728161652,1025,false
b2c1a8d1e8cffc44c2647c2f28627898586ad6e0,1398638759,Sun Apr 27 15:45:59 2014 -0700,false,2,2,2,0.136457311467184,212,204,331.5,2,0.932858796296296,16,136216.5,1.78429514911109,614,true
6a4848e03c0b4130fa7ca09576c702d8cb429af2,1398561233,Sat Apr 26 18:13:53 2014 -0700,false,2,5,5,2.11049191945698,21,13,492.8,2,3.35906712962963,78,136213,1.07158199290847,613,false
e33cb76330416eae77eb4227847eebeb79e582c1,1398555087,Sat Apr 26 16:31:27 2014 -0700,false,2,3,4,0.534173041233998,93,88,267.25,2,4.69870081018519,27,136208.5,1.99291861305042,612,true
b6106e381288da902587bd98c93ad3351a3cf095,1398531394,Sat Apr 26 09:56:34 2014 -0700,false,2,4,4,1.25155826419304,45,8,478,2,6.37859375,70,136204.5,1.0688935503172,611,false
895f834448127eb50c3ca1c792b3926352ac6155,1398318257,Wed Apr 23 22:44:17 2014 -0700,false,2,8,9,2.48369348812839,69,35,309.888888888889,2,5.61847222222222,87,136198,1.10191760093597,610,false
84773fc56e40d36c5af97301f57a7f3aac38490c,1398182716,Tue Apr 22 09:05:16 2014 -0700,false,2,2,2,0.91829583405449,3,3,252,2,0.00671296296296296,24,136192.5,112.724137931034,606,false
55b0085752f1da39832a1a0563fb944db7f84460,1398182167,Tue Apr 22 08:56:07 2014 -0700,false,1,1,1,0,0,0,0,1,0,0,136191,0,605,false
db041147aeb8929134f939ddd03a70c514102975,1398182146,Tue Apr 22 08:55:46 2014 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9bdc795ac32cb6a4b117d21fff32c06d7a7b8859,1398182136,Tue Apr 22 08:55:36 2014 -0700,false,2,6,6,1.71328179397353,81,34,347.666666666667,2,3.08884259259259,51,136187.5,1.25801167543492,604,false
36d1a6a5a526d1107ec03a03a8d1334babf3bd3e,1398143062,Tue Apr 22 01:04:22 2014 -0400,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72865e9adbbe27a48eed8f799aa59263a99eb537,1398135067,Tue Apr 22 10:51:07 2014 +0800,false,1,1,1,0,1,1,22,2,18.3383217592593,2,7,1.0545306169849,5,false
94c1cbe049a01a8636022419948beafbdac94e2e,1398112613,Mon Apr 21 13:36:53 2014 -0700,false,1,2,3,1.37095059445467,5,5,457.666666666667,2,1.3886149691358,58,136183,18.4643216159002,1002,false
7b2a9cbcd60e84d15643ff1f4d756155874eb596,1398110128,Mon Apr 21 12:55:28 2014 -0700,false,2,7,7,2.1842947001405,160,57,395.857142857143,2,0.791086309523809,71,136178,1.23899313692807,603,false
8bd1e78ec7762640d5e4f9bfee8f2b7cafac217a,1398063202,Sun Apr 20 23:53:22 2014 -0700,false,1,3,3,1.18837479924541,52,45,646,2,0.276168981481482,50,136173,3.21281589204141,993,false
df0f1d64f1352b747889298d9f615988c3b74049,1398039341,Sun Apr 20 17:15:41 2014 -0700,false,1,4,4,1.77333763385957,36,11,495.5,2,0.859959490740741,52,136169.5,14.0970188954879,990,false
d38b42299e0ca52cfc4cf72efd23c85555876be6,1398036607,Sun Apr 20 16:30:07 2014 -0700,false,1,1,1,0,2,0,613,2,2.67362268518518,12,136167,1.37402435487292,986,false
589531fa105a11af5dddc8e51ea77a5d0a37d59b,1398035226,Sun Apr 20 16:07:06 2014 -0700,false,2,3,6,2.12552437932935,86,34,278,2,0.458346836419753,37,136163.5,1.67666344909146,602,false
75526d928aa9cd38e32a8674768aaa77e3f56a84,1398018884,Sun Apr 20 11:34:44 2014 -0700,false,1,2,2,0.970950594454669,2,1,204.5,2,0.00700231481481481,6,136159.5,108.107438016529,981,false
071930d6950de961fb3452ab928032ac5b30857f,1398018279,Sun Apr 20 11:24:39 2014 -0700,false,1,2,3,0.994773266008527,150,116,445.333333333333,2,0.738113425925926,20,136157,1.82793658758409,979,false
04d6c48edb42e9534a5dc95b6e0788708a0c25ba,1397954506,Sat Apr 19 17:41:46 2014 -0700,false,1,2,3,1.23578263703648,96,33,399.666666666667,2,0.248136574074074,17,136154,3.46280143663417,976,false
a6d672ce43b9484aa82dc718777a8dfac3f8cc98,1397933067,Sat Apr 19 11:44:27 2014 -0700,false,2,9,13,1.91741081359857,218,25,259.538461538462,2,4.67385327635328,149,136146,1.13193170818284,600,false
0131fb60f2978c9d5b36b23ce96001845cce48cc,1397855959,Fri Apr 18 14:19:19 2014 -0700,false,2,5,5,1.97521268163446,13,38,488.4,2,1.28447222222222,126,136137,1.22029844348151,594,false
3c0d8dd7e4c1d7f4d9325293cdf207789d36869b,1397853604,Fri Apr 18 13:40:04 2014 -0700,false,2,4,5,1.62881140513471,49,47,327.6,2,8.16718518518519,86,136132,1.11163710022186,593,false
9f428e2212a8525a12b900e6e8c074129843f1ad,1397849666,Fri Apr 18 12:34:26 2014 -0700,false,2,2,2,1,1,1,61.5,2,0.00987268518518519,16,136128.5,149.750962987774,138,false
f0ccbee3668e2acf21ff421c67d2f9b5ec09ba73,1397849316,Fri Apr 18 12:28:36 2014 -0700,false,2,2,2,0.74959525725948,7,5,93,2,5.02822337962963,16,136126.5,1.14029716133223,591,false
564c8927f0b4134e6d09e0751e9bd4c1d7f460d6,1397848310,Fri Apr 18 12:11:50 2014 -0700,false,1,1,1,0,0,0,14,2,0.00056712962962963,4,136125,1764.26530612245,137,false
acce54ecbb892b4e6226502709adc855af0414ef,1397848261,Fri Apr 18 12:11:01 2014 -0700,false,1,1,1,0,0,0,11,2,0.00364583333333333,3,136124,275.285714285714,136,false
27d3939e09b39f4c0cbe12e1c4b58f5282b057ca,1397847946,Fri Apr 18 12:05:46 2014 -0700,false,1,1,1,0,0,0,9,2,0.00200231481481481,2,136123,500.421965317919,135,false
7237596f3fd5b71205eca2794b6a23898d40dd29,1397847773,Fri Apr 18 12:02:53 2014 -0700,false,1,1,1,0,0,0,11,2,0.00335648148148148,1,136122,298.931034482759,134,false
c13015be2fcd60df32a8be01c367aae443fede24,1397847483,Fri Apr 18 11:58:03 2014 -0700,false,1,1,2,0.992774453987808,0,0,4.5,2,0.000717592592592593,1,136120.5,697.774193548387,133,false
2d7db04ffb4cb97071ae1a5ec29bac8d6e294b87,1397847359,Fri Apr 18 11:55:59 2014 -0700,false,2,2,2,0.650022421648354,14,0,333,2,2.00272569444444,16,136118.5,0.624829875950311,957,false
b73784e93797568d92a1031f1886e5f94eeb2bfa,1397805606,Fri Apr 18 00:20:06 2014 -0700,false,1,2,2,1,2,2,437.5,2,0.525260416666667,24,136116.5,2.37685528860541,956,false
75a405e61015ad5fc4fd7c2c01ff437cba965381,1397762793,Thu Apr 17 12:26:33 2014 -0700,false,1,1,1,0,18,8,241,2,0.0594791666666667,12,136115,17.8126094570928,954,false
4dce31a806b10eacf43c1a3533e5ea537b6fd99b,1397757654,Thu Apr 17 11:00:54 2014 -0700,false,1,2,3,0.332357150361751,13,39,413,2,4.87220293209877,43,136113,10.5152243559107,953,false
ed83e69d1b1e885a8a8786af8c205cad68c88c23,1397753103,Thu Apr 17 09:45:03 2014 -0700,false,1,3,3,1.21853572734194,74,12,284,2,0.49045524691358,23,136110,2.39297955060109,950,false
005f8cc030f177edb2f34fa0b53324250b425d06,1397716067,Wed Apr 16 23:27:47 2014 -0700,false,1,4,4,0.931038580252698,411,363,411,2,14.2102314814815,31,136106.5,3.16789190411648,947,false
cfc82e4874dea5e1a86f48aed998afb867e3b331,1397702895,Wed Apr 16 19:48:15 2014 -0700,false,1,2,2,0.961236604722876,4,10,90,2,0.685706018518519,9,136103.5,1.73814796551042,943,false
74daa9b5b29a2281705982fbe53dfb76bdfbb711,1397700049,Wed Apr 16 19:00:49 2014 -0700,false,1,3,3,1.24076350639585,23,17,258.666666666667,2,0.267067901234568,17,136101,7.32298131224643,941,false
d7d36e548e156f042f4ab3febacca95e24f27775,1397694420,Wed Apr 16 17:27:00 2014 -0700,false,1,1,1,0,64,144,669,2,0.29150462962963,6,136099,4.43047724926546,938,false
7f39d61afe7324b415142f7bb7e5f653edfc68b9,1397669249,Wed Apr 16 10:27:29 2014 -0700,false,1,1,1,0,1,1,169,2,0.000173611111111111,6,136098,5761,937,false
926a8189071a5eeaed3ad3946d19fd8fe94336ac,1397669234,Wed Apr 16 10:27:14 2014 -0700,false,1,2,2,0.791858352567484,13,3,403,2,0.0229166666666667,10,136096.5,33.7272727272727,936,false
35b4f8ea4def213d1ce28dcc6f4b2d237caf291e,1397667254,Wed Apr 16 09:54:14 2014 -0700,false,1,3,3,1.30993807778427,24,2,273.333333333333,2,0.0173611111111111,10,136094,36.2,934,false
97b75e1a341627fc77fdbeb12cd41c69f38dcded,1397665754,Wed Apr 16 09:29:14 2014 -0700,false,1,3,3,1.46190118890934,24,5,260,2,0.436072530864198,7,136091,36.4846727381652,931,false
61004514feb360f44f79f5efc5cde19d1f6baa19,1397664928,Wed Apr 16 09:15:28 2014 -0700,false,1,1,1,0,17,1,497,2,0.380497685185185,2,136089,3.62813688212928,928,false
4884d98cbde8386540c510282cbc4984089d5dd9,1397632053,Wed Apr 16 00:07:33 2014 -0700,false,1,3,3,0.907913716983739,135,3,108,2,3.27697916666667,6,136087,1.10360771626896,927,false
e56a222c7a253ebdd36d6e3c89c692d0cb6704f9,1397587383,Tue Apr 15 14:43:03 2014 -0400,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9d992fb5eabed7adc9574bec13f32d7b7f48db5e,1397587251,Tue Apr 15 11:40:51 2014 -0700,false,3,6,8,2.35909058003802,343,142,82.375,2,3.91561053240741,18,136081.5,1.06121380551464,36204,true
a2d3fe78b50fb87dadcc5267abbf250f9a599432,1397583877,Wed Apr 16 01:44:37 2014 +0800,false,1,1,1,0,5,6,1774,2,0.0219560185185185,56,6,46.545598313126,4,false
8a590eb3d1fec49957344d57c3dba50a32ef9791,1397581980,Wed Apr 16 01:13:00 2014 +0800,false,1,1,1,0,0,0,1784,2,0.00230324074074074,55,5,435.170854271357,3,false
db71ff5e382de6427e823d1c62fef13593d207b1,1397581781,Wed Apr 16 01:09:41 2014 +0800,false,1,1,1,0,37,39,1784,2,0.0181365740740741,54,4,56.1372048500319,2,true
eb601ea2b6d170600560d118c1b157ffcdbcae9e,1397580214,Wed Apr 16 00:43:34 2014 +0800,false,1,2,2,0.994538681650011,14,26,1039.5,2,3.67621527777778,73,2.5,1.27586091685723,1,false
e00d7ddce11c23a35cdc22056d3e2fd652bbac40,1397516345,Mon Apr 14 15:59:05 2014 -0700,false,2,2,2,0.154419438880695,82,2,40,2,0.0772627314814815,4,136076.5,7.47142536139615,36203,false
66227fd6c2f31d88429e7f01c74d3ee3232e3fb9,1397502994,Mon Apr 14 12:16:34 2014 -0700,false,2,2,2,0.985228136034252,4,2,138.5,2,0.351273148148148,20,136074.5,2.44397472861703,587,false
62f3dfeb8679ec55751c162deb2fce0d57d7f8a9,1397501597,Mon Apr 14 11:53:17 2014 -0700,false,1,1,1,0,1,1,1177,2,0.511805555555556,34,136073,2.95386702849389,918,false
0123737f4c4b94f56ed315421c9dcab881b2f05a,1397501288,Mon Apr 14 11:48:08 2014 -0700,false,3,3,5,2.22745865404906,31,6,230.6,2,4.0064375,30,136070,1.24235968395201,36202,false
c4875e385e47c6d03fa2c6b56c588c40ec766f13,1397492693,Mon Apr 14 09:24:53 2014 -0700,false,2,2,2,0.787126586201269,23,2,87.5,2,0.40724537037037,3,136066.5,2.83712211087569,36199,false
4a48a475d181cee9e761b15ce5eded309981c596,1397457637,Sun Apr 13 23:40:37 2014 -0700,false,1,1,1,0,4,3,128,2,0.00300925925925926,1,136065,333.307692307692,36198,false
766ce2f1ecee4dda0eac177804c110678ccaef9d,1397457377,Sun Apr 13 23:36:17 2014 -0700,false,3,10,12,2.65671553306998,183,82,221,2,3.08292148919753,82,136058.5,1.04700382921509,36197,true
37c06dff8433331676eccb5b2deb8b2c70a3cd28,1397444000,Sun Apr 13 19:53:20 2014 -0700,false,2,5,5,2.12430341336682,30,7,476,2,2.4962662037037,77,136050,4.83825778531939,578,false
309fc5767bf2624a250dbc0af1b53a215141f08c,1397439421,Sun Apr 13 18:37:01 2014 -0700,false,2,4,4,1.88338309822901,17,10,545.25,2,0.307277199074074,57,136045.5,6.72286415830782,577,false
ae3c58f7c5161e9aa04cadc76bf1a1fb6ede4473,1397433312,Sun Apr 13 16:55:12 2014 -0700,false,2,4,5,1.89306655509047,41,23,366.6,2,0.798050925925926,81,136041,1.63583876346657,576,false
b898b40c09753ddb598232790ab6b0d4505035fb,1397372453,Sun Apr 13 00:00:53 2014 -0700,false,1,1,1,0,1,0,1139,2,0.000868055555555556,29,136038,1153,901,false
72196408c2530fb1748e8bcff149acd410ac8bf2,1397372378,Sat Apr 12 23:59:38 2014 -0700,false,3,8,13,2.88360020134081,61,19,306.769230769231,2,15.9312010327635,184,136031,1.09772004073579,36195,false
e633a9bfd7727857e9608e5195f3e24cb59a8bdc,1397359099,Sat Apr 12 20:18:19 2014 -0700,false,2,4,4,1.91391628415214,13,5,100.5,2,1.73850983796296,19,136022.5,3.97481033064957,36190,false
6f6564fb246b4e972242139f6d65876482ef895e,1397353040,Sat Apr 12 18:37:20 2014 -0700,false,1,1,1,0,7,7,113,2,0.0172106481481481,4,136020,59.1035642232683,572,false
23b52836c3a82228325384882718f828cd637bc1,1397351553,Sat Apr 12 18:12:33 2014 -0700,false,2,5,8,2.12396249741161,45,18,232,2,7.17605324074074,58,136015.5,1.10074166902299,571,false
2e2f7fdcfa8e9c630f63e5e1af0bf606dabdd3c9,1397335592,Sat Apr 12 13:46:32 2014 -0700,false,3,12,12,2.88991657867541,77,26,413,2,5.74894000771605,170,136005.5,1.05752223496902,36187,false
ddc68155a2464e5bf1ba05bd199c5daf3c281bfb,1397178875,Thu Apr 10 18:14:35 2014 -0700,false,6,12,12,3.58496250072116,0,0,71.1666666666667,2,1.75806712962963,527,135993.5,1.14709386546882,130,false
9cd1034e7dc310523655d904f06bd1daf93e5775,1397156480,Thu Apr 10 12:01:20 2014 -0700,false,1,1,1,0,4,4,64,2,0.0397337962962963,4,135987,26.1674919895135,566,false
623a2132eb671344ae4d1653bc12bc1a17682b06,1397154334,Thu Apr 10 11:25:34 2014 -0700,false,1,1,1,0,4,2,1755,2,0.00828703703703704,50,135986,121.670391061453,883,false
4f00fd1fcb51d2305ca5801bafba63b3d66ad799,1397153618,Thu Apr 10 11:13:38 2014 -0700,false,1,1,1,0,1,1,1755,2,0.00302083333333333,49,135985,332.034482758621,882,false
6c50491add9fc13054c4b4db3b94d041981b385b,1397153357,Thu Apr 10 11:09:17 2014 -0700,false,1,1,1,0,1,0,1754,2,0.00644675925925926,48,135984,156.116696588869,881,false
baedd688b0d7e6d8bbbad78372213c9557bfb25e,1397153213,Thu Apr 10 11:06:53 2014 -0700,false,1,1,1,0,0,1,76,2,1.64769675925926,7,135983,1.6069077907573,880,false
5b33bd4b96f8561bf5efc8ded7f52364e1b41637,1397153047,Thu Apr 10 11:04:07 2014 -0700,false,2,4,4,0.247719123772453,164,152,264,2,2.94682291666667,85,135980.5,88.5575589598449,36174,false
f18803e024fd5bc21a86830c79d829c9b1113207,1397152800,Thu Apr 10 11:00:00 2014 -0700,false,3,9,16,3.27944068957654,77,25,297.5625,2,7.39755931712963,283,135970.5,1.11446109032423,36171,false
73d169e519a48d762cba1ab852ae7f3e4acee790,1397057233,Wed Apr 9 08:27:13 2014 -0700,false,1,1,1,0,0,3,1763,2,0.0040162037037037,46,135962,249.991354466859,873,false
ad27302aaf85bbabf805bbbeab7430b7401f3a29,1397056886,Wed Apr 9 08:21:26 2014 -0700,false,1,1,1,0,4,0,1757,2,0.346157407407407,45,135961,3.88885916811555,872,false
5833800cd90c1759cca8296fa59004c53df13357,1397026978,Wed Apr 9 00:02:58 2014 -0700,false,6,15,17,2.9075277187733,27,8,256.705882352941,2,2.93646446078431,618,135952,1.1306246788739,129,false
1437bddd1bc34522ba8de9dfcb5de50c9e6aa8e2,1397021745,Tue Apr 8 22:35:45 2014 -0700,false,1,1,1,0,1,1,90,2,0.126076388888889,8,135943,8.9316992564032,558,false
ad5d26434dae97eadc5e7a90e4ebba2c298e624f,1397019215,Wed Apr 9 00:53:35 2014 -0400,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
96efa9ddc4b1103b589ce0fdc8d46255522124df,1397010852,Tue Apr 8 19:34:12 2014 -0700,false,2,12,21,2.32220522478614,1096,955,295.047619047619,2,5.14033289241623,203,135932,1.02598422884631,557,false
ed33556e15c6823b6a7e850201fe855789c76688,1396936506,Tue Apr 8 13:55:06 2014 +0800,false,1,1,1,0,0,0,168,2,44.4862847222222,1,1,1.02247883828115,1,false
140308eeee69fe4b823d5ead841a68550c1f9338,1396936337,Tue Apr 8 13:52:17 2014 +0800,false,1,1,1,0,0,0,321,2,3.23746527777778,39,0,0,0,false
0c1138cbb0013008d35baedfb2da0e5c23b0a02e,1396836972,Sun Apr 6 19:16:12 2014 -0700,false,2,2,5,2.01038988955268,14,11,135,2,2.46223611111111,12,135919,2.91836152750966,552,false
d1895a6d34b767ba2113401a399465d6c609c174,1396827818,Sun Apr 6 16:43:38 2014 -0700,false,1,1,1,0,2,2,76,2,0.00412037037037037,6,135916,243.696629213483,549,false
3b2db834d0a8544444036fdc1cf2451f58bff07f,1396827462,Sun Apr 6 16:37:42 2014 -0700,false,2,6,7,1.70149189828147,62,29,100.571428571429,2,3.32365079365079,29,135912,1.08109847903527,548,false
26c19b87871828cc7ba3664ecf89b8b1621128a8,1396812830,Sun Apr 6 12:33:50 2014 -0700,false,3,7,7,2.38185359194487,59,19,346.857142857143,2,6.07906746031746,73,135905,1.23300449358083,36159,true
c4da57131350bb9d2b315b84776471857afaaabf,1396759006,Sat Apr 5 21:36:46 2014 -0700,false,2,6,6,2.15458268814932,42,15,78.8333333333333,2,0.214718364197531,55,135898.5,1.82649391762744,36158,true
1e555f50ec2617b26fe01f2a326fc0cf01a55f48,1396754502,Sat Apr 5 20:21:42 2014 -0700,false,1,2,3,1.42660989815151,6,12,155,2,1.11430941358025,11,135894,1.97192152739307,835,true
fd72ad0e9f2d3822120ecbd21215072c525d3ee5,1396753591,Sat Apr 5 20:06:31 2014 -0700,false,2,3,3,1.15712384812187,95,0,0,1,0,0,135891,0,36154,true
11665b7d0b159bbf6d87f48fc6bf7698048fbf21,1396751516,Sat Apr 5 19:31:56 2014 -0700,false,1,6,8,2.20425423584516,72,6,58.5,2,0.061372974537037,11,135885.5,3.88108377479307,36152,false
b86f06e7184006368e9b47148b4e5a2f9efe42ed,1396748023,Sat Apr 5 18:33:43 2014 -0700,false,1,1,1,0,58,26,67,2,20.1859837962963,1,135881,1.04953932441893,36144,false
34de64553b5b83ba1ed761a192c8bd1202b3dd53,1396738658,Sat Apr 5 15:57:38 2014 -0700,false,1,1,1,0,6,10,179,2,0.00204861111111111,3,135880,489.135593220339,36143,false
066f08d125358231e4ecfe52c7ab258d097f6811,1396738481,Sat Apr 5 15:54:41 2014 -0700,false,1,4,7,2.43026396309258,100,21,54.4285714285714,2,0.0516501322751323,7,135876,5.12569310404981,36142,false
7329a2816b3e32148ec9deeec436bc4e568dc82c,1396730403,Sat Apr 5 13:40:03 2014 -0700,false,1,1,1,0,60,0,18,2,0.0405324074074074,1,135872,25.6716162193033,36135,false
b79f6b1b455472350f1333822fd6aafd345533f9,1396726919,Sat Apr 5 12:41:59 2014 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1bf5298f3c58b3510b26d1cb6abd914fb84ba7b9,1396726901,Sat Apr 5 12:41:41 2014 -0700,false,2,4,4,1.75285355447033,15,0,62.25,2,13.6719704861111,3,135869.5,0.774949413920751,36134,false
f545fca36c4c5d3f48d659d7ff233c805834c5b8,1396725275,Sat Apr 5 12:14:35 2014 -0700,false,1,1,1,0,0,0,140,2,0.138113425925926,27,2,8.24042571021537,2,false
6f4aa7673f92255f8a8a0a40d7af5e6c4ca6e166,1396717205,Sat Apr 5 10:00:05 2014 -0700,false,1,1,1,0,1,1,227,2,1.92788194444444,7,135867,1.51870396052087,831,false
5adae7c6ab55fc003c8b69388baeb08ef8deca14,1396717120,Sat Apr 5 09:58:40 2014 -0700,false,2,3,3,1.08698770233991,8,8,81.3333333333333,2,9.51697145061728,12,135865,1.0838630580447,544,true
119293efcfbe8a2ff9000a500f534f20a5307842,1396713342,Sat Apr 5 08:55:42 2014 -0700,false,2,2,2,1,7,7,102.5,2,0.0285532407407407,28,135862.5,29.7186049944292,543,false
d2ac82ad68b050c40066702995f20b1ef52197d6,1396711178,Sat Apr 5 08:19:38 2014 -0700,false,1,1,1,0,0,0,125,2,0.000648148148148148,25,135861,1543.85714285714,127,false
41eb185f79d6fba7d8c0af403b0ddc5fb5371b5a,1396711122,Sat Apr 5 08:18:42 2014 -0700,false,1,1,1,0,0,0,124,2,0.00636574074074074,24,135860,158.090909090909,126,false
58a841d4d3022f6a22d2fae76d03bd5073090fd8,1396710572,Sat Apr 5 08:09:32 2014 -0700,false,2,2,2,0.402179190202273,2,2,81.5,2,14.0020601851852,24,135858.5,1.03585537049717,542,false
71df1814b3c9bc8a7eb726caa67dfe50bb8e768a,1396690902,Sat Apr 5 02:41:42 2014 -0700,false,2,7,10,0.740149870964659,885,867,320.2,2,2.57037384259259,106,135852.5,1.10856039413663,541,true
e395c07c4eb81c05a0a402927fc5fb69ebf879af,1396665105,Fri Apr 4 19:31:45 2014 -0700,false,6,12,12,3.58496250072116,0,0,70.75,2,0.00151716820987654,502,135841.5,3038.03190280138,124,false
fd7994dbddad0d3e8951dc56eea4d7caddcf76b5,1396665100,Fri Apr 4 19:31:40 2014 -0700,false,6,11,11,3.4594316186373,0,0,74.2727272727273,2,0.00510416666666667,464,135830,54.7863126360344,123,false
d8e6ef4412db09b2dcdc460fd8a9df44ef75f07f,1396664659,Fri Apr 4 19:24:19 2014 -0700,false,7,12,12,3.45656476213095,0,0,72.4166666666667,2,0.703397955246913,455,135818.5,7.82582421027326,122,false
8f6f0cd6417b351bd63be8c948805f0192becd06,1396663587,Fri Apr 4 19:06:27 2014 -0700,false,6,12,12,3.31866973867923,0,0,70.9166666666667,2,0.00930555555555555,468,135806.5,28.7899463720359,121,false
e97654637658d24879d7c48f48c1111aaef6663e,1396662783,Fri Apr 4 18:53:03 2014 -0700,false,6,12,12,2.44290088455402,0,0,72.25,2,0.0105324074074074,456,135794.5,25.5528756957328,120,false
dd85241d593e13ede838c6bd2f5a04b820608297,1396661873,Fri Apr 4 18:37:53 2014 -0700,false,6,15,15,1.25646899324835,240,231,120.666666666667,2,0.605922067901235,513,135781,4.04560667689877,119,false
4df5ff89a013448aa6e93f569a9d224f57bf4c87,1396656643,Fri Apr 4 17:10:43 2014 -0700,false,6,12,12,2.08451167519437,0,0,72.3333333333333,2,0.163171296296296,432,135767.5,2.58484301908901,118,false
1192510cbc8b31df58d6a8f27f9647162ba7f7d9,1396656620,Fri Apr 4 17:10:20 2014 -0700,false,3,8,11,2.09880640595046,17,99,362.090909090909,2,6.77205387205387,237,135756,1.09883179306186,36081,false
